DATE,BITCOIN,RIPPLE,ETHEREUM,BITCOIN-CASH,EOS,TETHER,LITECOIN,STELLAR,TRON,BITCOIN-SV,CARDANO,BINANCE-COIN,IOTA,MONERO,DASH,NEM,NEO,ETHEREUM-CLASSIC,MAKER,USD-COIN,ZCASH,WAVES,TEZOS,DOGECOIN,VECHAIN,TRUEUSD,ONTOLOGY,BITCOIN-GOLD,QTUM,ZILLIQA,OMISEGO,0X,CHAINLINK,BASIC-ATTENTION-TOKEN,DECRED,AUGUR,PAXOS-STANDARD-TOKEN,LISK,HOLO,NANO,BITCOIN-DIAMOND,BYTECOIN-BCN,REVAIN,STEEM,ICON,DIGIBYTE,BITSHARES,VERGE,SIACOIN,AETERNITY,STRATIS,GEMINI-DOLLAR,PUNDI-X,BYTOM,IOSTOKEN,KOMODO,DAI,STATUS,POPULOUS,GOLEM,ODEM,FACTOM,ELECTRONEUM,LOOPRING,PAYPIE,CRYPTONEX,REPO,MAIDSAFECOIN,ARDOR,HUOBI-TOKEN,INSIGHT-CHAIN,HYPERCASH,AURORA,MIXIN,WALTONCHAIN,ARK,PIVX,PROJECT-PAI,DECENTRALAND,REDDCOIN,THETA,LINKEY,DIGIXDAO,AION,POWER-LEDGER,KUCOIN-SHARES,TENX,BUGGYRA-COIN-ZERO,DENTACOIN,RAVENCOIN,MONACOIN,CRYPTO-COM,POLYMATH-NETWORK,STASIS-EURS,WANCHAIN,BANCOR,WAX,GXCHAIN,ELASTOS,ZCOIN
"Apr 14, 2019",5167.72,0.328809,167.84,288.65,5.55,1.01,82.94,0.116663,0.027062,71.05,0.084643,19.49,0.316915,66.58,123.29,0.068273,11.3,6.44,636.67,1.01,69.72,2.78,1.14,0.002882,0.006936,1,1.37,16.47,2.95,0.021099,1.98,0.323276,0.52874,0.306749,25.24,20.23,0.998419,2.01,0.001234,1.58,1.08,0.000928,0.128155,0.435448,0.382102,0.013113,0.063433,0.008807,0.003217,0.568336,1.13,1,0.000702,0.123646,0.014047,1.08,0.998084,0.026797,1.51,,0.171328,8.92,0.005897,0.076367,0.061514,1.41,0.43415,0.137305,0.081197,2.51,0.262044,1.49,0.016076,209.04,2.17,0.670222,0.962497,0.060725,0.055558,0.001688,0.121348,0.693721,20.28,0.185541,0.121417,1.18,0.305694,0.018969,0.000046,0.061756,0.636092,4.14,0.113695,1.13,0.416284,0.681332,0.086499,1.32,4,8.13
"Apr 13, 2019",5096.59,0.326031,164.51,279.47,5.34,1.01,78.22,0.115898,0.026317,69.96,0.083731,18.72,0.321104,65.32,120.12,0.066492,11.12,6.34,637.16,1,69.41,2.67,0.980627,0.002872,0.006937,1.01,1.32,16.17,2.92,0.020409,1.93,0.317418,0.539208,0.311498,24.42,18.86,1,1.97,0.001219,1.57,1.06,0.000911,0.126176,0.427716,0.370014,0.013373,0.062581,0.008645,0.003084,0.55169,1.11,1,0.000703,0.120188,0.013706,1.1,0.963316,0.025928,1.5,,0.173974,8.64,0.0057,0.075409,0.061514,1.39,0.470925,0.135026,0.080372,2.47,0.22207,1.5,0.017466,204.46,2.16,0.647793,0.933737,0.059347,0.055098,0.001677,0.116737,0.67466,19.5,0.183679,0.117691,1.16,0.300274,0.018285,0.00005,0.064036,0.631265,3.97,0.109291,1.13,0.419285,0.664852,0.084419,1.32,3.87,7.96
"Apr 12, 2019",5089.54,0.326346,164.74,282.85,5.38,1.01,78.96,0.114609,0.026558,71.45,0.083463,18.43,0.32305,66.1,119.63,0.066094,11.31,6.37,636.18,1,71.09,2.67,0.973109,0.002856,0.006886,1.01,1.34,16.22,3,0.020812,1.98,0.32208,0.49535,0.288884,24.04,19.46,1,1.95,0.001211,1.64,1.09,0.000918,0.125141,0.428124,0.377426,0.013046,0.06348,0.008888,0.003116,0.564233,1.14,0.999997,0.000707,0.122144,0.013403,1.12,0.975367,0.025388,1.53,,0.172543,8.59,0.005765,0.078106,0.061949,1.4,0.353992,0.135775,0.078695,2.35,0.22441,1.47,0.016619,201.72,2.09,0.620772,0.937859,0.061177,0.052885,0.001606,0.113675,0.667318,19.17,0.185026,0.116733,1.03,0.310357,0.018885,0.000045,0.064971,0.63453,4.09,0.109511,1.12,0.397644,0.662939,0.083931,1.25,3.92,8.1
"Apr 11, 2019",5064.49,0.330984,165.5,272.71,5.34,1.01,79.68,0.116685,0.026714,71.75,0.083385,17.7,0.325326,66.37,123.12,0.065208,11.24,6.29,635.09,1,69.82,2.65,0.937473,0.002789,0.006658,1,1.33,16.28,2.96,0.020331,2.01,0.319129,0.486123,0.271218,23.98,18.3,0.999872,1.89,0.001232,1.47,1.08,0.000911,0.132243,0.425723,0.376537,0.01262,0.063519,0.008722,0.003118,0.560146,1.16,0.997714,0.00067,0.120968,0.01317,1.05,1.02,0.024864,1.59,,0.177943,8.09,0.005715,0.076097,0.132407,1.37,0.40673,0.136128,0.077756,2.32,0.219316,1.45,0.015924,197.68,2,0.618272,0.916926,0.060188,0.052918,0.001669,0.11251,0.633432,18.95,0.184392,0.110538,1.05,0.313624,0.0182,0.000048,0.062021,0.62959,4,0.10906,1.12,0.395451,0.656269,0.084325,1.17,3.79,8
"Apr 10, 2019",5324.55,0.354792,177.34,305.22,5.84,1,88.38,0.125462,0.030101,80.07,0.089964,18.25,0.34914,70.98,129.96,0.072415,12.48,7.05,710.1,1,71.89,2.79,1.02,0.003021,0.007143,1,1.5,18.01,3.3,0.022806,2.24,0.351244,0.520257,0.293985,25.66,19.96,0.999599,2.06,0.001293,1.62,1.23,0.000961,0.153028,0.476552,0.4039,0.013997,0.071305,0.010087,0.00345,0.632388,1.23,1.01,0.000739,0.132084,0.015376,1.15,0.984499,0.02802,1.55,,0.18241,8.88,0.00616,0.085681,0.053153,1.44,0.514629,0.146646,0.085365,2.6,0.239825,1.61,0.016502,215.64,2.1,0.661211,0.972236,0.068858,0.056396,0.001825,0.126035,0.671239,21.04,0.214614,0.122992,1.17,0.341693,0.020008,0.000048,0.067383,0.681089,4.11,0.123684,1.12,0.434351,0.718134,0.080687,1.21,4.33,8.42
"Apr 09, 2019",5204.96,0.349462,176.11,296.04,5.56,1.01,86.79,0.125384,0.029954,78.65,0.083749,18.44,0.349172,68.37,132.3,0.072656,12.19,6.99,715.26,1,70.86,2.82,0.939958,0.002884,0.007174,1,1.45,17.65,3.32,0.022668,2.25,0.358662,0.53468,0.290387,25.41,20.62,0.999263,2.02,0.001294,1.69,1.13,0.000964,0.148132,0.485601,0.407152,0.014064,0.068947,0.009875,0.003463,0.614607,1.25,0.998949,0.000751,0.130625,0.015221,1.17,1,0.027659,1.61,,0.189298,8.9,0.006242,0.087102,0.056008,1.42,0.358336,0.14473,0.08555,2.67,0.231023,1.53,0.017648,206.26,2.11,0.673802,1.01,0.068192,0.057383,0.001714,0.127356,0.653109,21.3,0.207401,0.126952,1.1,0.333565,0.019995,0.00005,0.068867,0.672174,3.94,0.124895,1.11,0.435865,0.707329,0.078578,1.23,4.3,8.45
"Apr 08, 2019",5289.77,0.358234,180.26,310.16,5.55,1.01,89.49,0.131996,0.030732,83.16,0.087009,18.11,0.357375,71.09,136.32,0.075291,12.7,7.2,723.78,1,72.78,2.89,0.936641,0.003045,0.007472,1,1.52,17.65,3.49,0.024042,2.34,0.349616,0.568899,0.295371,25.98,22.33,0.997705,2.09,0.001313,1.6,1.2,0.001013,0.15205,0.496924,0.430795,0.014678,0.072708,0.010828,0.003586,0.637086,1.31,1.01,0.000747,0.140582,0.015478,1.22,0.962655,0.028697,1.62,,0.201032,9.41,0.006472,0.093134,0.054089,1.42,0.538105,0.148272,0.089056,2.68,0.225671,1.59,0.015472,207.8,2.23,0.670565,1.03,0.07163,0.059182,0.001692,0.119613,0.676713,22.52,0.21067,0.127861,1.29,0.35627,0.018585,0.000057,0.067433,0.695329,3.99,0.128458,1.13,0.45383,0.723061,0.079387,1.18,4.31,8.79
"Apr 07, 2019",5198.9,0.359856,174.53,319.6,5.46,1,92.31,0.130303,0.028895,86.41,0.090484,19.11,0.362487,69.81,135.26,0.071999,12.9,7.67,775.04,1.01,74.5,2.97,0.977848,0.003418,0.00764,1.01,1.54,19.06,3.63,0.024847,2.35,0.356219,0.577119,0.300154,25.77,22.23,0.999504,2.14,0.00132,1.41,1.26,0.001017,0.152061,0.508628,0.441605,0.014974,0.073682,0.009603,0.003681,0.67509,1.22,1,0.000755,0.146192,0.016427,1.23,1.03,0.029137,1.66,,0.186496,9.07,0.006762,0.107296,0.066202,1.41,0.555124,0.1483,0.090667,2.71,0.227085,1.65,0.015822,201.36,2.29,0.691121,1.05,0.076239,0.061069,0.001663,0.125265,0.699598,22.47,0.216868,0.131723,1.44,0.377217,0.020308,0.000053,0.067948,0.680428,3.86,0.131756,1.12,0.459992,0.717753,0.080925,1.22,4.41,8.98
"Apr 06, 2019",5059.82,0.354405,165.95,306.07,5.35,1,92.57,0.124729,0.02686,84.66,0.090289,19.12,0.346157,68.09,130.95,0.069751,13.08,6,771.06,1,71.27,2.99,0.960346,0.003439,0.007573,1.01,1.57,18.72,3.3,0.025119,2.34,0.353617,0.57011,0.303207,25.04,21.32,1,2.1,0.001314,1.39,1.26,0.000986,0.149742,0.507722,0.445233,0.014846,0.073118,0.008899,0.003456,0.663468,1.14,1,0.000783,0.148977,0.016752,1.2,0.998851,0.028861,1.61,,0.186705,8.6,0.00599,0.091632,0.132721,1.39,0.569652,0.14214,0.088834,2.78,0.229545,1.61,0.018555,225.62,2.25,0.676896,1.04,0.075176,0.058987,0.001718,0.117782,0.696353,21.83,0.221281,0.130177,1.36,0.336966,0.019225,0.000052,0.066921,0.665786,3.77,0.122959,1.12,0.458058,0.699765,0.073468,1.21,4.18,8.58
"Apr 05, 2019",5036.68,0.361803,165.51,292.64,5.34,1.01,88.68,0.126367,0.027239,84.32,0.091226,19.45,0.353373,69.16,132.77,0.071564,13.54,5.82,784.33,1,72.11,2.9,1.02,0.00359,0.007517,1.01,1.63,18.03,3.38,0.024953,2.47,0.358358,0.577468,0.308017,25.51,19.69,1,2.18,0.001319,1.43,1.31,0.000992,0.152874,0.524344,0.435919,0.015032,0.074221,0.008997,0.003431,0.642781,1.18,1.01,0.000769,0.153792,0.018184,1.24,0.987437,0.029253,1.66,,0.193341,8.44,0.006031,0.086109,0.061451,1.38,0.581636,0.147656,0.088702,2.83,0.239965,1.64,0.018812,203.07,2.13,0.705974,1.02,0.078715,0.060321,0.001791,0.124488,0.695665,21.88,0.221518,0.131184,1.56,0.323001,0.017789,0.000052,0.060139,0.701411,3.78,0.123253,1.11,0.469453,0.704818,0.070146,1.26,4.21,8.74
"Apr 04, 2019",4922.8,0.332513,158.05,286.57,5.08,1.01,84.98,0.118788,0.025982,83,0.08737,19.14,0.337164,63.93,123.9,0.066709,12.83,5.36,743.57,1,67.29,2.8,0.865498,0.003697,0.007242,1.01,1.58,15.46,3.18,0.022738,2.13,0.336743,0.54224,0.284135,23.42,19.31,1,2.11,0.001223,1.32,1.22,0.000923,0.156676,0.474169,0.403068,0.014468,0.070695,0.008634,0.003266,0.619473,1.11,1.01,0.000651,0.136916,0.016413,1.2,1,0.027869,1.59,,0.206197,8.25,0.005749,0.081312,0.059462,1.35,0.56381,0.143732,0.086993,2.82,0.252486,1.59,0.012403,195.29,2.02,0.676906,0.997951,0.078666,0.05985,0.00175,0.121751,0.664269,20.54,0.215686,0.125906,1.55,0.306112,0.018665,0.000048,0.060452,0.579008,3.66,0.121647,1.11,0.44063,0.658658,0.066986,1.23,4.11,8.4
"Apr 03, 2019",4973.02,0.342234,161.46,298.35,5.22,1.01,84.92,0.121339,0.025944,82.05,0.090723,18.75,0.339947,65.71,124.77,0.069937,12.15,5.46,749.93,1,69.03,2.89,0.945043,0.003164,0.007324,1,1.47,15.76,3.23,0.022189,2.01,0.354311,0.565453,0.286875,23.9,19.88,1,2.04,0.001248,1.35,1.2,0.000892,0.16613,0.469397,0.401654,0.014899,0.073344,0.00854,0.003297,0.618482,1.12,1.01,0.000669,0.13403,0.013545,1.2,0.987183,0.028573,1.63,,0.203367,7.97,0.005947,0.076928,0.08792,1.33,0.591763,0.147407,0.08719,2.74,0.223363,1.56,0.013433,173.48,1.95,0.679192,1.02,0.065964,0.056714,0.001788,0.110702,0.714151,20.69,0.212679,0.125536,1.7,0.309085,0.023659,0.000052,0.058837,0.597837,3.62,0.119413,1.11,0.453437,0.671368,0.066495,1.2,4.27,8.37
"Apr 02, 2019",4879.88,0.351499,163.96,236.13,5.03,1.01,76.19,0.121901,0.026884,78.83,0.085467,19.79,0.351769,69.06,124.68,0.070932,11.52,5.46,787.74,1,69.94,3.09,1.02,0.002795,0.007243,1,1.47,15.21,3.29,0.02251,2.08,0.376557,0.584279,0.321107,23.16,17.62,0.997618,1.91,0.001269,1.44,1.01,0.000874,0.135216,0.478666,0.386235,0.014685,0.068077,0.008337,0.00321,0.588288,1.08,1.01,0.000695,0.129358,0.012449,1.23,1,0.027301,1.74,,0.206477,8.28,0.006327,0.073143,0.085611,1.32,0.588839,0.145208,0.087155,2.71,0.223275,1.61,0.014222,169.71,1.98,0.720196,1.05,0.06049,0.057946,0.001654,0.113649,0.80892,20.84,0.202938,0.12917,2.1,0.307312,0.027214,0.000047,0.063569,0.585352,3.71,0.121159,1.11,0.474092,0.702945,0.066099,1.33,4.31,8.27
"Apr 01, 2019",4158.18,0.312747,141.83,167.63,4.2,1,60.68,0.109615,0.02434,66.08,0.07233,17.95,0.322734,59.97,113.09,0.056945,10,4.82,709.79,1,62.42,2.89,0.982625,0.002461,0.006285,1.01,1.32,13.46,2.99,0.020646,1.84,0.33306,0.556138,0.284441,20.01,15.81,1,1.73,0.001152,1.14,0.909671,0.00076,0.126232,0.45191,0.349347,0.013039,0.061793,0.007409,0.002916,0.535463,1.02,1.01,0.000626,0.11695,0.011401,1.16,0.97688,0.0254,1.59,,0.173496,7.6,0.005778,0.067836,0.070779,1.18,0.4352,0.128352,0.082073,2.8,0.222176,1.45,0.013118,158.27,1.92,0.693203,0.957321,0.058831,0.056332,0.00141,0.109195,0.720284,19.49,0.169883,0.123444,1.77,0.295561,0.022279,0.000045,0.064099,0.512266,3.53,0.116048,1.11,0.441353,0.635302,0.063086,1.19,3.86,7.8
"Mar 31, 2019",4105.4,0.309229,141.51,168.94,4.18,1,60.76,0.107651,0.023523,64.98,0.069746,17.4,0.307515,55.89,108.17,0.055265,9.96,4.82,706.97,1,58.51,2.79,1.06,0.00208,0.006111,1.01,1.3,12.97,2.93,0.020319,1.85,0.32299,0.507613,0.289596,20.26,15.43,1,1.73,0.001197,1.1,0.876287,0.000719,0.126963,0.458589,0.346178,0.01257,0.059741,0.007479,0.002739,0.53172,0.98689,1,0.000639,0.111737,0.009859,1.12,0.976084,0.025125,1.55,,0.174469,6.99,0.005681,0.069983,0.061003,1.18,0.381022,0.126475,0.081604,2.58,0.221433,1.45,0.014692,152.8,1.64,0.720903,0.940153,0.06196,0.056431,0.001295,0.111869,0.729049,19.26,0.172328,0.123351,1.66,0.305416,0.010948,0.000045,0.060668,0.506307,3.59,0.116299,1.11,0.42547,0.637209,0.06147,1.13,4.03,7.97
"Mar 30, 2019",4106.66,0.310632,142.09,168.59,4.14,1,60.62,0.107359,0.023292,65.02,0.071739,16.93,0.307419,53.45,99.98,0.053398,9.85,4.79,711.72,1,56.85,2.79,0.94756,0.00208,0.005902,1.01,1.29,12.99,2.78,0.01955,1.89,0.309907,0.494278,0.27108,19.4,15.74,1,1.75,0.001159,1.02,0.857519,0.000731,0.130413,0.436979,0.335101,0.0123,0.059841,0.007128,0.002729,0.507019,0.959914,1,0.000634,0.110857,0.009762,1.1,0.949467,0.025189,1.52,,0.156792,7.1,0.00581,0.066893,0.061003,1.19,0.576086,0.125244,0.079343,2.45,0.221435,1.39,0.013365,155.8,1.61,0.693014,0.909439,0.054584,0.056562,0.001301,0.108768,0.733914,19.45,0.166644,0.117788,1.72,0.294395,0.011338,0.00005,0.062324,0.511031,3.46,0.11387,1.11,0.417421,0.636832,0.059851,1.12,3.15,7.15
"Mar 29, 2019",4098.37,0.307929,142.5,170.45,4.28,0.998496,61.3,0.107572,0.023319,64.36,0.071289,16.51,0.308698,53.48,98.05,0.055429,9.81,4.87,737.52,1,56.94,2.82,0.896609,0.002087,0.005911,1.01,1.24,13.02,2.71,0.019196,1.98,0.304548,0.499502,0.281778,19.64,14.71,1,1.68,0.001155,1.03,0.841827,0.00074,0.129921,0.441747,0.331816,0.012069,0.059972,0.007186,0.002713,0.481589,0.977469,1.01,0.000629,0.113539,0.010426,1.1,0.987691,0.024686,1.49,,0.1541,6.77,0.005864,0.063936,0.061252,1.18,0.547326,0.125238,0.080874,2.47,0.221376,1.39,0.013696,158.67,1.49,0.671686,0.905799,0.053951,0.060072,0.001227,0.110921,0.744979,20.83,0.156641,0.121751,1.58,0.292437,0.010197,0.000048,0.064377,0.516212,3.54,0.115706,1.11,0.421141,0.64556,0.060313,1.12,3.03,7.14
"Mar 28, 2019",4069.11,0.309246,139.42,169.45,4.27,1.01,61.17,0.10744,0.023382,64.68,0.065828,16.81,0.306314,53.9,96.92,0.051965,9.29,4.77,732.84,1.01,56.84,2.84,0.788943,0.002074,0.005878,1.02,1.24,12.82,2.67,0.019913,1.76,0.305677,0.503459,0.254436,19.75,15.38,1.01,1.63,0.001145,1.02,0.851747,0.00075,0.128572,0.449799,0.3277,0.012336,0.059114,0.007641,0.002732,0.476432,0.981289,1.02,0.000644,0.109785,0.008794,1.13,1.01,0.023922,1.5,,0.168697,6.9,0.005937,0.064195,0.075137,1.16,0.548618,0.124111,0.081215,2.38,0.223835,1.38,0.013578,159.37,1.52,0.67769,0.945155,0.052481,0.066117,0.001345,0.114188,0.726327,19.22,0.157679,0.121253,1.36,0.287206,0.010793,0.000062,0.066527,0.510921,3.65,0.11994,1.12,0.429214,0.627906,0.060481,1.14,2.91,7.2
"Mar 27, 2019",4087.07,0.312465,140.99,173.18,4.32,1.01,62.25,0.108062,0.023623,66.03,0.067595,16.78,0.308503,54.73,95.49,0.051224,9.4,4.86,742.89,1.02,57.63,2.78,0.724971,0.002085,0.005732,1.02,1.27,13.01,2.61,0.019733,1.81,0.305429,0.499871,0.22782,19.55,15.37,1.01,1.66,0.001132,1.02,0.840942,0.000766,0.131278,0.450267,0.330801,0.012688,0.061874,0.007531,0.002722,0.485353,0.984123,1.02,0.000629,0.1137,0.008704,1.07,1.01,0.023017,1.5,,0.173619,6.95,0.006063,0.063124,0.054938,1.17,0.593702,0.129102,0.080877,2.44,0.224025,1.41,0.013229,156.27,1.35,0.664244,0.947643,0.05533,0.052278,0.00136,0.112424,0.745593,19.47,0.151968,0.117098,1.34,0.28819,0.010581,0.000043,0.059034,0.510649,3.53,0.119903,1.13,0.410563,0.632537,0.059803,1.09,2.77,7.47
"Mar 26, 2019",3985.08,0.30506,135.46,161.44,3.76,1.01,59.34,0.103379,0.022629,64.43,0.06237,16.34,0.296285,52.94,89.83,0.049547,8.98,4.71,719.6,1.01,55.19,2.71,0.671928,0.002054,0.005554,1.02,1.18,12.36,2.5,0.018718,1.65,0.291927,0.463601,0.217075,18.75,14.95,1.02,1.52,0.001104,0.952994,0.814065,0.000756,0.132208,0.440009,0.315563,0.012226,0.059606,0.006752,0.002579,0.458439,0.931128,1.01,0.000618,0.106234,0.008318,1.01,0.994863,0.022468,1.43,,0.165255,6.23,0.006013,0.062008,0.054938,1.12,0.598605,0.125742,0.075614,2.44,0.223764,1.34,0.012761,146.61,1.3,0.636431,0.925802,0.051164,0.050707,0.00132,0.111337,0.72012,17.86,0.137742,0.110446,1.37,0.283087,0.010011,0.000039,0.051966,0.494501,3.31,0.117359,1.12,0.393571,0.600671,0.059081,1.01,2.63,6.89
"Mar 25, 2019",3963.07,0.304055,135.03,161.62,3.68,1.01,59.5,0.102469,0.022747,64.4,0.059025,16.84,0.299162,52.34,90.15,0.049632,9.01,4.73,717.96,1.01,55.73,2.71,0.685899,0.002043,0.005648,1.01,1.2,12.43,2.51,0.019009,1.67,0.277691,0.476395,0.20463,19.13,15.11,1.01,1.51,0.001108,0.946152,0.816539,0.000753,0.131144,0.454127,0.319923,0.012247,0.059227,0.007198,0.00261,0.460255,0.914269,1.01,0.000632,0.108606,0.008205,1.01,0.990815,0.022183,1.4,,0.17285,6.14,0.005969,0.059665,0.054938,1.14,0.597866,0.125886,0.075875,2.51,0.222739,1.36,0.014252,144.8,1.21,0.610103,0.849136,0.053428,0.050512,0.001294,0.108315,0.718375,17.98,0.137738,0.108431,1.41,0.293194,0.010648,0.000037,0.056064,0.498432,3.16,0.119899,1.13,0.377327,0.588041,0.057591,0.996687,2.64,6.58
"Mar 24, 2019",4022.17,0.308992,136.99,165.94,3.66,1.01,60.22,0.106012,0.023366,65.92,0.061704,17.29,0.309225,53.74,92.61,0.051021,9.19,4.84,732.99,1.01,57.39,2.76,0.671714,0.002054,0.005765,1.01,1.25,13.16,2.61,0.020286,1.74,0.291931,0.456405,0.209909,18.81,15.35,1.01,1.53,0.001167,0.991631,0.843979,0.000757,0.139165,0.479964,0.337179,0.014449,0.052677,0.007434,0.002738,0.477398,0.924254,1.01,0.000606,0.111592,0.008596,1.05,0.989828,0.023079,1.44,,0.175139,6.26,0.006254,0.061739,0.054768,1.15,0.5354,0.128349,0.072693,2.53,0.222621,1.41,0.015946,145.31,1.25,0.632327,0.853869,0.055591,0.05216,0.001245,0.117231,0.720976,18.68,0.142435,0.112609,1.25,0.288384,0.011455,0.000039,0.056817,0.509546,3.22,0.128594,1.12,0.407379,0.607389,0.060984,1.08,2.71,6.81
"Mar 23, 2019",4035.83,0.312359,138.24,167.41,3.69,1.01,61.35,0.108281,0.024404,67.37,0.063781,15.24,0.31261,53.84,92.69,0.051007,9.42,4.89,736.81,1.01,57.25,2.8,0.728958,0.002064,0.005896,1.01,1.27,13.18,2.68,0.019902,1.79,0.270224,0.463084,0.201546,18.96,15.51,1.01,1.53,0.001169,0.995926,0.855062,0.000765,0.140945,0.47053,0.327547,0.014655,0.053929,0.007561,0.002704,0.48473,0.907192,1.01,0.000615,0.115563,0.00888,1.06,0.991054,0.02332,1.43,,0.172539,6.24,0.006267,0.062366,0.06609,1.14,0.6143,0.128883,0.070957,2.47,0.220408,1.45,0.015926,145,1.26,0.627897,0.842441,0.059952,0.050655,0.001279,0.120291,0.741599,17.92,0.145954,0.106176,1.09,0.274414,0.012478,0.00004,0.053853,0.510702,3.25,0.100404,1.12,0.422567,0.607182,0.061765,1.09,2.72,6.85
"Mar 22, 2019",4023.97,0.311541,137.18,158.34,3.65,1.01,59.82,0.108693,0.022749,66.64,0.058062,15.27,0.31117,53.92,91.54,0.049716,9.23,4.89,729.01,1.01,55.68,2.77,0.753382,0.002052,0.005806,1.01,1.29,13.06,2.55,0.019531,1.67,0.273589,0.466446,0.198347,18.9,15.21,1.01,1.5,0.001186,0.989313,0.8479,0.000744,0.141847,0.466789,0.321849,0.014571,0.051135,0.007421,0.002663,0.479118,0.905196,1.01,0.000621,0.115007,0.008694,1.06,0.98949,0.022492,1.41,,0.168375,6.21,0.006306,0.06152,0.065836,1.14,0.643961,0.128574,0.070261,2.52,0.219855,1.32,0.014915,143.13,1.24,0.631105,0.824451,0.052201,0.049368,0.001271,0.12078,0.740585,18.53,0.138655,0.105815,1.18,0.267754,0.011185,0.000041,0.04387,0.514041,3.26,0.099796,1.12,0.39393,0.608189,0.061715,1.12,2.69,6.97
"Mar 21, 2019",4029.33,0.312718,136.64,154.77,3.67,1.01,59.38,0.107947,0.022472,65.94,0.0529,14.52,0.314025,53.85,91.16,0.048868,9.04,4.8,711.01,1.01,56.21,2.75,0.833034,0.002054,0.005688,1.01,1.3,13.04,2.49,0.01859,1.56,0.261246,0.461061,0.195983,18.79,14.68,1.01,1.51,0.001175,0.979849,0.846043,0.000755,0.140262,0.465146,0.319253,0.012636,0.049589,0.007342,0.002695,0.47004,0.899819,1.01,0.000629,0.106981,0.008884,1.06,0.991527,0.022087,1.4,,0.167911,6.18,0.006219,0.061527,0.075107,1.16,0.635677,0.128824,0.071108,2.6,0.214182,1.31,0.013723,142.7,1.26,0.615616,0.809282,0.05182,0.048639,0.001249,0.119015,0.741608,17.15,0.142107,0.103813,1.12,0.263693,0.011264,0.000042,0.046866,0.52103,3.23,0.099844,1.12,0.387801,0.593462,0.060976,1.16,2.66,6.53
"Mar 20, 2019",4087.48,0.31961,140.69,160.53,3.75,1.01,60.85,0.111403,0.023081,66.85,0.053891,15.28,0.300116,55.88,93.68,0.050611,9.4,4.68,712.68,1.01,59.17,2.82,0.642404,0.002061,0.005704,1.02,1.33,13.48,2.55,0.019396,1.56,0.272446,0.486086,0.195065,19.24,15.06,1.01,1.54,0.001209,1.03,0.858344,0.000766,0.148176,0.487982,0.339625,0.013466,0.05076,0.007513,0.002783,0.477945,0.954643,1.02,0.000634,0.108126,0.008839,1.1,0.995427,0.023091,1.46,,0.171837,6.46,0.006606,0.064903,0.077339,1.16,0.534123,0.131872,0.070083,2.71,0.216094,1.33,0.013615,149.31,1.3,0.633653,0.8435,0.05516,0.050632,0.001288,0.126524,0.749344,17.33,0.146215,0.108775,1.09,0.269284,0.01192,0.000042,0.039723,0.523951,3.41,0.105003,1.13,0.410445,0.617841,0.064722,1.25,2.87,6.75
"Mar 19, 2019",4071.19,0.319281,140.52,162.43,3.78,1.01,60.62,0.113248,0.023091,67.12,0.052594,15.69,0.297605,54.75,92.38,0.049258,9.31,4.65,705.72,1.02,57.27,2.78,0.595454,0.002091,0.005448,1.02,1.14,13.4,2.53,0.01849,1.51,0.270196,0.485391,0.194373,19.22,14.8,1.02,1.53,0.001173,1.01,0.863682,0.000774,0.148657,0.465046,0.348389,0.013626,0.050902,0.006961,0.002784,0.465471,0.93306,1.02,0.000632,0.101552,0.007647,1.09,0.996242,0.022594,1.47,,0.181097,6.44,0.006461,0.064495,0.069589,1.15,0.656106,0.13097,0.068663,2.36,0.244926,1.34,0.013803,150.23,1.29,0.628159,0.835459,0.050136,0.050069,0.001262,0.12784,0.761882,16.93,0.145473,0.107065,0.942482,0.271589,0.011784,0.000042,0.034404,0.521677,3.37,0.10441,1.13,0.409423,0.614032,0.065069,1,2.83,6.75
"Mar 18, 2019",4032.51,0.31744,139.37,162.49,3.75,1.01,60.26,0.115914,0.023003,67.27,0.050452,15.68,0.295902,53.49,92.64,0.049827,9.22,4.44,699.55,1.02,54.36,2.76,0.49581,0.002083,0.005321,1.02,1.1,13.34,2.5,0.018148,1.5,0.262272,0.480714,0.195642,19.48,14.99,1.01,1.5,0.001169,1.01,0.866751,0.000787,0.148132,0.466649,0.330273,0.013674,0.050941,0.00685,0.00271,0.461484,0.940523,1.02,0.000647,0.102126,0.0076,1.08,1.01,0.022484,1.48,,0.182341,6.53,0.006244,0.06337,0.069589,1.15,0.666373,0.131203,0.068937,2.01,0.262344,1.33,0.014821,149.39,1.28,0.630126,0.834053,0.049664,0.052163,0.001248,0.129203,0.793677,17.04,0.140297,0.105665,0.882582,0.265475,0.010635,0.000041,0.031354,0.517208,3.28,0.099939,1.13,0.4073,0.617475,0.064199,0.955266,2.74,6.71
